,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:52.335277,0.8091625919563015
1,Run_10,0 days 00:02:35.692678,0.7476066332680579
2,Run_2,0 days 00:03:10.464004,0.7954475373531802
3,Run_3,0 days 00:03:13.289389,0.8072932309750072
4,Run_4,0 days 00:02:12.765702,0.8038260228824522
5,Run_5,0 days 00:01:30.254807,0.699942733800273
6,Run_6,0 days 00:02:16.231729,0.7786673394443977
7,Run_7,0 days 00:01:42.310960,0.7694863261930792
8,Run_8,0 days 00:02:46.072808,0.8038764812122814
9,Run_9,0 days 00:01:14.802564,0.7629171322048287
