,Run_nr,HV
0,Run_1,0.7524861622409611
1,Run_2,0.754115804046823
2,Run_3,0.7487833953698712
3,Run_4,0.7491362455087036
4,Run_5,0.7486213234082698
5,Run_6,0.7516351746999528
6,Run_7,0.7522814613756057
7,Run_8,0.7513325457909467
8,Run_9,0.7503957432799009
9,Run_10,0.7536508441249854
10,Run_11,0.7561373553514661
11,Run_12,0.748746456384718
12,Run_13,0.7485102452765502
13,Run_14,0.7600716097946416
14,Run_15,0.7539393201343246
15,Run_16,0.7551150641130268
16,Run_17,0.7515445249839497
17,Run_18,0.7477661533030054
18,Run_19,0.7530543025713321
19,Run_20,0.7554892205071936
20,Means,0.7521406476133115
