,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:15:55.589253,0.8523373019210208
1,Run_10,0 days 00:27:50.805993,0.8538878944059334
2,Run_2,0 days 00:06:57.665936,0.8549186860010173
3,Run_3,0 days 00:08:12.778702,0.8493033947243013
4,Run_4,0 days 00:06:52.835964,0.8515091445711243
5,Run_5,0 days 00:10:25.584858,0.8524438250617714
6,Run_6,0 days 00:06:59.825132,0.8513385473607491
7,Run_7,0 days 00:07:46.772763,0.8547681119373998
8,Run_8,0 days 00:15:46.852199,0.8516020519720798
9,Run_9,0 days 00:06:44.235520,0.8492225012114004
10,Average,0 days 00:11:21.294632,0.8521331459166797
