,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:38.141721,0.799593930583755
1,Run_10,0 days 00:02:16.583519,0.8008201480911934
2,Run_2,0 days 00:01:26.355039,0.7506645682408865
3,Run_3,0 days 00:03:10.373050,0.7594058731894069
4,Run_4,0 days 00:02:36.441265,0.816797017352059
5,Run_5,0 days 00:04:34.704195,0.8347361549951744
6,Run_6,0 days 00:03:31.947786,0.7527293551345355
7,Run_7,0 days 00:02:10.766072,0.7598527898250377
8,Run_8,0 days 00:03:07.108856,0.8187985311019538
9,Run_9,0 days 00:03:20.930167,0.8263752898350494
