,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,20.0,0.7978436983458584,0.00530893535577,0.7885434203889983,0.7933961816983041,0.7963770045147018,0.802377758509617,0.8061902730162009,,Long_run,run,0.8105620111529686
