,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7888516435999335,411,3,38346
1,Run_2,0.7523311603984438,321,39,29982
2,Run_3,0.7654012067893966,208,9,19047
3,Run_4,0.7224230769433835,176,7,15966
4,Run_5,0.7976164991565299,408,13,37678
5,Run_6,0.762420899175553,269,36,25057
6,Run_7,0.7754138266539451,297,3,27286
7,Run_8,0.7941122007429815,424,3,40093
8,Run_9,0.7677578238916148,284,5,26435
9,Run_10,0.7364665852498888,155,21,13453
