,Run_nr,HV
0,Run_1,0.7556121612062761
1,Run_2,0.7573147956139152
2,Run_3,0.7481705821204175
3,Run_4,0.7515036893411602
4,Run_5,0.7444881553147991
5,Run_6,0.7599679405445926
6,Run_7,0.7131505772988483
7,Run_8,0.7123162528065071
8,Run_9,0.7486228250699993
9,Run_10,0.7610290248965093
10,Run_11,0.757101351724826
11,Run_12,0.7693910406170501
12,Run_13,0.6873792602424535
13,Run_14,0.7541695943525908
14,Run_15,0.7467864243015864
15,Run_16,0.749068206969596
16,Run_17,0.7572464846345583
17,Run_18,0.6984030257621335
18,Run_19,0.7401672168096671
19,Run_20,0.7532022497624046
20,Means,0.7432545429694946
