,Run_nr,HV
0,Run_1,0.7827993160093067
1,Run_2,0.783846927047667
2,Run_3,0.7767282979123866
3,Run_4,0.7663811365939026
4,Run_5,0.7734060574023571
5,Run_6,0.7885131211680704
6,Run_7,0.7953089771776172
7,Run_8,0.7814617698058957
8,Run_9,0.7904273339981018
9,Run_10,0.7876409128953068
10,Run_11,0.796498352095022
11,Run_12,0.7917688848308645
12,Run_13,0.7855208621166068
13,Run_14,0.7916479450244484
14,Run_15,0.7853238343525114
15,Run_16,0.792416833859942
16,Run_17,0.7877722647380372
17,Run_18,0.7771543904753896
18,Run_19,0.7847239408756521
19,Run_20,0.7848072371661641
20,Means,0.7852074197772626
