,Run_nr,HV
0,Run_1,0.849004649374677
1,Run_2,0.8491448114019806
2,Run_3,0.8512977001413635
3,Run_4,0.8530845657580162
4,Run_5,0.8496269687759049
5,Run_6,0.8514987325348101
6,Run_7,0.848172487395429
7,Run_8,0.8467852837880591
8,Run_9,0.8512384316269608
9,Run_10,0.8515427834576771
10,Run_11,0.8521138436032053
11,Run_12,0.8464376819603463
12,Run_13,0.8528675148471634
13,Run_14,0.851553195493991
14,Run_15,0.8488981262339264
15,Run_16,0.8511222973757663
16,Run_17,0.854779324899584
17,Run_18,0.8507955196206816
18,Run_19,0.8559014220438828
19,Run_20,0.8517766538118063
20,Means,0.8508820997072618
