,Mean_HV,Mean_f_1,Mean_f_2
0,0.7369198793805638,11.896592520954222,126.84499999999998
1,0.7474512536492185,11.937030464216637,123.07725000000002
2,0.7556670310879376,11.948769342359768,119.52475
3,0.7631777935293199,11.928031108961958,117.79575
4,0.768803897305285,11.94899468085106,115.31400000000001
5,0.7737700782104111,11.936894100580265,114.66299999999998
6,0.7783138508115381,11.927915054803353,113.80125000000001
7,0.7825517498227951,11.894699387491938,113.25325000000002
8,0.7861917576718686,11.86946889103804,112.797
9,0.7908177052672891,11.874409252095418,111.545
10,0.7933107872700842,11.868046905222435,110.50250000000001
11,0.7962943162295614,11.876568987749835,109.266
12,0.7992476102374344,11.900389264990325,107.47925000000001
13,0.8015344137823324,11.888203094777563,107.22975
14,0.8040710661524724,11.90972727272727,105.66399999999999
15,0.8063957935373292,11.905826563507413,104.88725
16,0.8080517478204806,11.897907962604767,104.4615
17,0.8100967918914265,11.923478884590583,103.54275
18,0.8120113250918062,11.920803836234686,102.90924999999997
19,0.8134919967482407,11.936575757575758,101.74875000000004
20,0.8150874811281842,11.932792875564155,101.44624999999999
21,0.8169627289146254,11.923118149580919,101.7695
22,0.8184586982551829,11.890240006447456,102.24199999999999
23,0.8195196447092838,11.903608800773698,101.73924999999997
24,0.820449039089187,11.912802546744038,101.35049999999998
25,0.821384560551998,11.93923452611219,100.38100000000001
26,0.822597202365935,11.964923275306258,99.23125
27,0.8237217423341383,11.98112298517086,98.606
28,0.8245185434362122,12.018652159896842,96.64599999999999
29,0.8255102898951187,12.022499194068342,95.23525000000001
30,0.8263734076592539,12.034103320438428,94.63374999999999
31,0.8269787073857378,12.032413281753708,94.40275
32,0.8277930487643717,12.051367504835591,93.24100000000001
33,0.8284269415444253,12.034897969052224,93.49075
34,0.8293211352323286,12.049662959381045,92.70949999999999
35,0.829988346528587,12.04635944551902,92.4705
36,0.8304751893188526,12.042600902643455,92.401
37,0.831100512192094,12.02553401031593,92.60974999999999
38,0.8315423429484484,12.055674725983238,91.48500000000001
39,0.8320369947659494,12.061469052224371,91.14250000000001
40,0.8325018921873687,12.082822533849129,90.20249999999999
41,0.8328633500326378,12.059604771115408,90.93275
42,0.8332883212994222,12.069529013539656,89.86725
43,0.8338335115393394,12.05823678272083,89.21875000000001
44,0.8344137422860826,12.04656302385558,88.57025000000002
45,0.834788415408212,12.023048355899421,88.73349999999998
46,0.835223318155788,12.019819632495167,88.5715
47,0.8356387584047159,12.015896840747905,88.45025000000001
48,0.8361518715635275,12.008937782076083,88.68949999999998
49,0.8363609532619709,11.99233639587363,89.0535
50,0.836704990969561,12.008857188910381,88.69625
51,0.8369264870189941,11.999895390070924,88.73049999999998
52,0.8372802960222016,11.989377498388139,88.90575
53,0.8376383098862282,11.986479690522243,88.9075
54,0.8378745429716752,11.962813829787237,89.57374999999999
55,0.8381360853146237,11.958492101869762,89.4025
56,0.8384226565910191,11.94786266924565,89.67
57,0.838553047322705,11.922614764667959,90.10500000000003
58,0.8387425463836194,11.922694068343008,90.07875000000003
59,0.8389055347982269,11.912352353320443,90.14875000000002
60,0.8391193820055983,11.906928110896198,90.59100000000001
61,0.8394577331395092,11.900360735009675,90.72925000000001
62,0.8396419460896796,11.897129432624116,90.65799999999999
63,0.8399482201424846,11.885350419084462,90.86875
64,0.8401921421162865,11.875398936170214,91.0865
65,0.8403447985871667,11.850019987105094,91.79975000000002
66,0.8404880041327776,11.85614635718891,91.69174999999998
67,0.8406825490266747,11.855809155383627,91.59525
68,0.840855789292422,11.852479851708576,91.47225
69,0.8409845781723672,11.853864925854293,91.50375
70,0.8411534934384148,11.848898774983883,91.61724999999998
71,0.8413398288421414,11.839622823984525,91.92749999999998
72,0.8415025369326943,11.829133945841395,92.30075000000001
73,0.8416380535899499,11.823520793036753,92.56049999999999
74,0.8417579922390284,11.815025467440364,92.86725
75,0.8419219017183865,11.808197130883304,92.969
76,0.8421373107312051,11.803538201160544,92.91824999999999
77,0.8422913688223584,11.798674403610576,93.12025
78,0.842369819511355,11.793272082527407,93.22400000000002
79,0.8425620016739351,11.797901031592525,92.8015
80,0.8426941944888291,11.777098323662155,93.39325000000001
81,0.842800877814754,11.764683268858803,93.92075
82,0.8428445683209791,11.747900225660866,94.4385
83,0.8430125625222757,11.744307059961317,94.66975
84,0.8431188053389718,11.73483945841393,94.9305
85,0.8432118729251012,11.727631044487433,95.12474999999999
86,0.8433294888891558,11.713731624758225,95.55324999999998
87,0.843399770134275,11.717386524822697,95.7735
88,0.8435498636423706,11.72013684719536,95.80350000000001
89,0.8436488180336468,11.705930045132174,96.12575
90,0.8437356784442814,11.679756931012253,96.75375
91,0.84385049116779,11.662262088974858,97.28425
92,0.8440343437013185,11.637140393294652,97.8375
93,0.8441061867518853,11.629334622823984,97.95300000000002
94,0.844197332115926,11.63676837524178,97.91550000000002
95,0.8443482265498915,11.64184671179884,97.9895
96,0.8443917969172363,11.634749516441008,98.31525
97,0.8445977950510789,11.642425209542235,97.85125
98,0.8448294228127716,11.621648936170214,98.25449999999998
99,0.8449549278966485,11.610249194068345,98.405
100,0.8450274116879115,11.608532882011609,98.68524999999998
101,0.8451336144583139,11.605256286266926,98.71599999999998
102,0.8452077801939042,11.607694713088332,98.60974999999999
103,0.845577607714518,11.620530464216637,98.28099999999999
104,0.8457314655742036,11.624415054803356,98.15775000000001
105,0.8458140810777259,11.639102030947779,97.84575000000001
106,0.8458564100099715,11.633831882656354,98.17975
107,0.8459020227382854,11.615681656995488,98.76699999999998
108,0.8459723440296985,11.621612024500319,98.744
109,0.84607830652234,11.617974049000647,98.46574999999999
110,0.8462025301248245,11.610623952288847,98.91475
111,0.8463424518743669,11.608478723404255,99.095
112,0.8463774923811925,11.604607672469376,99.30100000000002
113,0.8464798507074176,11.587380883301098,100.09774999999999
114,0.8465583414427076,11.58348839458414,100.38525000000001
115,0.84663879444638,11.580676982591878,100.585
116,0.8466743555550217,11.567040780141845,100.78
117,0.8467226513850011,11.563521921341069,101.05125000000001
118,0.8468166800821748,11.563288684719534,101.091
119,0.8468664576250143,11.556859929078014,101.16299999999998
120,0.8468912462807004,11.547844938749195,101.7355
121,0.8470193143273625,11.535682140554481,102.1905
122,0.847081746498953,11.538514506769825,102.23750000000001
123,0.8471271189495058,11.53271324951644,102.64400000000003
124,0.8471916735746523,11.516327369439072,103.21675
125,0.8472708851432257,11.515026918117343,103.26325
126,0.8473499365266248,11.52772582205029,102.89750000000001
127,0.8474003548101606,11.53438475177305,102.45600000000002
128,0.8474408015666111,11.53822437137331,102.131
129,0.8474944635999215,11.53311605415861,102.25425000000001
130,0.8475293038752797,11.531848646034817,102.52725000000002
131,0.847659414282911,11.534169245647968,102.30000000000001
132,0.847715038584604,11.527326885880075,102.5705
133,0.847788723764672,11.541833978078657,102.45625
134,0.8478417450572862,11.536142811089618,102.4875
135,0.847872901073641,11.532832849774337,102.46849999999999
136,0.8479657283820095,11.55330206318504,101.73474999999999
137,0.8480012494443576,11.551534977433914,101.70175
138,0.8480488244410538,11.549996615087043,101.70124999999999
139,0.8481074121684665,11.546227917472597,101.69550000000001
140,0.8481436140178046,11.546983075435202,101.94525000000002
141,0.8482653547500911,11.548418117343651,101.81325
142,0.8483122089135039,11.529375241779494,102.30250000000001
143,0.8483309505788691,11.513151031592518,102.87100000000001
144,0.8484110431658998,11.516538201160541,103.08175000000001
145,0.8485343457036336,11.513853642811089,103.13825000000001
146,0.8486097128280292,11.507468407479047,103.44375
147,0.8486632547224593,11.507778368794327,103.7085
