,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Merge_terminals,Trim_one_terminal_cb,Trim_one_path_random_cb,Grow_one_terminal_cb,Grow_one_path_random_cb
0,0.0,0.0,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689,0.07692307692307689
1,1.0,1.0,0.11601120471673221,0.07948455783812197,0.08539170741736832,0.07909843348242865,0.07404101256116645,0.0813916463443029,0.07550207294667191,0.036274457650060314,0.015659018709109664,0.11395934088327839,0.07024742755601257,0.11400642525328505,0.05893269464146104
2,2.0,2.0,0.1158132811451609,0.08482806123354128,0.06781605142145768,0.07811142443613346,0.09499845674544982,0.05401309795742909,0.06765760827124409,0.03392395347288528,0.01225838658146965,0.1317925218232457,0.06872728303158765,0.1116980752784126,0.07836179860198236
3,3.0,3.0,0.1242601706839354,0.06770791539392086,0.07865486783221051,0.06790594543021485,0.060164528346857774,0.0658927867087348,0.07337920432719143,0.02048192520963839,0.020059287820304916,0.12753797207745207,0.09087741565369237,0.13196069614088501,0.0711172843749612
4,4.0,4.0,0.1272377274218798,0.08692246178360011,0.06852743266576052,0.09083314453865737,0.07621557022030376,0.043944280866958105,0.048559912738917105,0.02107022079353181,0.026963325025043956,0.1413429219417959,0.05587715884337594,0.12912712308819066,0.0833787200719846
5,5.0,5.0,0.12967147248034977,0.08606251156333213,0.08389439983780989,0.0784280730390303,0.08396509047713754,0.06376175237755598,0.05062718854221289,0.03557307498323494,0.010352712235465824,0.14554507090934704,0.04862102956384262,0.12056431278502253,0.06293331120565822
6,6.0,6.0,0.14094373294590218,0.08092385794933775,0.07615376165306217,0.0766177806522751,0.0519626912699791,0.057986340092905896,0.03353788144307636,0.029569948716779045,0.010000000000000002,0.15261899570158416,0.07132119589169031,0.1179223813925456,0.10044143229086207
7,7.0,7.0,0.13903043693950617,0.08067729407809057,0.10100296132048796,0.06929186974832544,0.036600076950135896,0.08109822175450564,0.02352781071535679,0.03605281194584229,0.010000000000000002,0.16557933270396363,0.05904554136514832,0.1318029317188794,0.06629071075975754
8,8.0,8.0,0.12017646603055585,0.08284603896151348,0.07664207230034885,0.04485629224003816,0.10179976006441098,0.08075732429924475,0.07069311073390301,0.04454619385312533,0.010000000000000002,0.12966789889065514,0.05654253016743671,0.12951636192897562,0.05195595052979183
9,9.0,9.0,0.12083841909323012,0.11754810747113864,0.08100308204280132,0.05707468513377913,0.07165766393865304,0.0846472072809565,0.04860859819491241,0.02470797043182834,0.010000000000000002,0.15896667792740193,0.05038430886356689,0.14167924446851216,0.03288403515321946
10,10.0,10.0,0.11575818866925672,0.09356016090380173,0.060560043875134494,0.08281754562254862,0.08812616448919323,0.09563423716492402,0.07498451683677158,0.02804934639495938,0.010000000000000002,0.14567225674957285,0.046171534205298896,0.12666735801906523,0.03199864706947294
11,11.0,11.0,0.1382283354640542,0.08183160448923624,0.09058330638523301,0.06282759789831717,0.03854744065396908,0.10176493451374882,0.04677539103959649,0.04407916822589646,0.010000000000000002,0.1871980250520396,0.03737594578677812,0.11911986721736618,0.0416683832737644
12,12.0,12.0,0.1030738140001582,0.12490745591974872,0.09243862430135871,0.052282166371892105,0.02779441758705392,0.07218215066525627,0.06920992006818993,0.07316110887406205,0.02116335088728592,0.13225542703056362,0.06694765066376367,0.1156913787186998,0.04889253491196681
13,13.0,13.0,0.118300289470099,0.08718292254157255,0.042038783291774115,0.0831716509342154,0.03355505084845384,0.08696350789442531,0.03201715108409793,0.05589872388655508,0.010000000000000002,0.15987149929889383,0.07394488456208065,0.15045665531366165,0.06659888087417036
14,14.0,14.0,0.15432438615208635,0.08492941768832107,0.08567432743170308,0.04773889037261193,0.07243470917310527,0.095684052349045,0.017692971689059894,0.04168183228576811,0.010000000000000002,0.16510213524245826,0.06233567684760692,0.12542510386012243,0.03697649690811149
15,15.0,15.0,0.12298248027480334,0.11631719515544178,0.06274312641690975,0.06030428487378673,0.058027343209965075,0.05832932291570401,0.02566422913361252,0.037505959765383554,0.010000000000000002,0.17167924418784347,0.09303563086854702,0.12261219762516765,0.06079898557283492
16,16.0,16.0,0.11493248431124684,0.11464665722445444,0.06612337941485774,0.0257113970750578,0.03516120101296013,0.09785797002372473,0.01754287521116258,0.032651698843297064,0.010000000000000002,0.19549841632699277,0.07725211301522707,0.1569864189724574,0.05563538856856117
17,17.0,17.0,0.09881916218821028,0.07769065901227308,0.0837601391656962,0.04840844950138164,0.04657081789260292,0.12732635355734642,0.030895230622474353,0.027703106396512432,0.010000000000000002,0.18799598741772916,0.058092262450402124,0.1728199545519245,0.029917877243446727
18,18.0,18.0,0.08435977787651958,0.08064205768076797,0.10784080853157199,0.07296104007430462,0.050044981027940416,0.0739503433688503,0.012400149046713141,0.054539918028844746,0.018850043846828413,0.21633633424777474,0.06421364779228544,0.14195271644220758,0.0219081820353909
19,19.0,19.0,0.0996620969748758,0.06375637471702617,0.10977802078880954,0.08015581656049511,0.03120294930587736,0.06911899814236941,0.010000000000000002,0.02044836321517874,0.010000000000000002,0.22957590505501058,0.025661536350024557,0.19553128556699712,0.05510865332333551
20,20.0,20.0,0.1141926525990882,0.04994332814331124,0.12985952842821594,0.03499678280605259,0.06685737171182979,0.04604280386587189,0.010000000000000002,0.0305497720908803,0.010000000000000002,0.22430755722663243,0.05037123933826639,0.19976204713343124,0.0331169166564199
21,21.0,21.0,0.11960316483518336,0.04016146154764865,0.09829381762306913,0.04519505477374453,0.08117178981703776,0.07614722616853013,0.010000000000000002,0.013247884341241134,0.010000000000000002,0.24883740903811594,0.0633577224702663,0.12838812560222446,0.06559634378293858
22,22.0,22.0,0.09241414042517436,0.05505501278659529,0.11205578486962178,0.011065608691021408,0.10152745888530704,0.02732721919799158,0.010000000000000002,0.026361492035844637,0.010000000000000002,0.26302446374408384,0.05009969789367008,0.15166612947347485,0.08940299199721499
23,23.0,23.0,0.11878213012403649,0.10353213168746378,0.09898717742321812,0.034343429897567224,0.033631579720087124,0.06226543837616675,0.020809725109185606,0.010000000000000002,0.010000000000000002,0.25041222179858835,0.03892611195942215,0.164462734758119,0.05384731914614534
24,24.0,24.0,0.11321764464850241,0.13065230255386157,0.10474116813054765,0.045860777964560305,0.04817059855618189,0.04729464494967397,0.017217920353982303,0.010000000000000002,0.024939334205651947,0.2714487085229675,0.04443037807052934,0.1024245668722695,0.0396019551712715
25,25.0,25.0,0.11128147971109104,0.10449227702867632,0.1078942691479633,0.11025750244320251,0.0709366517437974,0.05220486528964687,0.06427475198422156,0.010000000000000002,0.010000000000000002,0.2033968408065435,0.025026966596588672,0.09689831334489998,0.03333608190336869
26,26.0,26.0,0.07538726785811097,0.08556003642826226,0.05181690360993017,0.03521426139725713,0.039571370135523226,0.0354799392638855,0.012841190977184388,0.026956825028192438,0.010000000000000002,0.35443641662450703,0.120578545864279,0.07154333512220101,0.0806139076906667
27,27.0,27.0,0.10902716307312055,0.10874500759432608,0.08419992106292869,0.021808384492426565,0.03702425149638638,0.04783541228114359,0.010000000000000002,0.030653117027539777,0.010000000000000002,0.2583982197773242,0.0732060986005744,0.1005136604896836,0.10858876410454603
28,28.0,28.0,0.11686156733359468,0.07503395386986342,0.05837834898141464,0.07179948601757784,0.07426553710810803,0.05002234926485505,0.036845714285714294,0.030013863042477613,0.010000000000000002,0.20890918225758712,0.11637170336021903,0.09149131049551168,0.06000698398307648
29,29.0,29.0,0.11218075296866747,0.08576784796207479,0.13694539307428844,0.05425923204115378,0.028697715224700725,0.03677799475891085,0.011199513381995133,0.04504358220786873,0.010000000000000002,0.2889236071805833,0.056991359862160175,0.07463632585299676,0.058576675484599806
30,30.0,30.0,0.09761199078503785,0.10927962294234336,0.1328394551389011,0.053500000000000006,0.023735788935344053,0.03491941602559652,0.04023181482524148,0.012906876482000434,0.010000000000000002,0.3026781428147842,0.09637116423821532,0.06388461179819015,0.02204111601434542
31,31.0,31.0,0.11679851967978594,0.05164397802509292,0.14312444012295406,0.010000000000000002,0.010000000000000002,0.09928512863354998,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3309443358935329,0.06901618643909006,0.1188379688268117,0.02034944237918216
32,32.0,32.0,0.06885295218759452,0.08542058108855569,0.22393040396418523,0.010000000000000002,0.08049224067171201,0.0887653336095244,0.03216333658829716,0.010000000000000002,0.010000000000000002,0.28723408032112163,0.04543550022981726,0.03825645196541511,0.019449119373776916
33,33.0,33.0,0.08180155161637094,0.1673747417371091,0.16271318928631923,0.03429684813753582,0.05362949833028648,0.03239471343366823,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.20171570571202987,0.13946753970352707,0.08491108310332499,0.011695128939828084
34,34.0,34.0,0.10141225382004666,0.09637140736401491,0.12007444554543231,0.08879276013343307,0.03043383907732286,0.02015213009489743,0.010000000000000002,0.06615281988549933,0.010000000000000002,0.26470082179495524,0.06447600299526905,0.10840573711404593,0.019027782175083115
35,35.0,35.0,0.1143686530196008,0.04409507833597147,0.20105600885317645,0.05293245655413813,0.011474707824069943,0.03413031892433081,0.040968864305468825,0.04507323349158912,0.010000000000000002,0.20182623494378932,0.11035788800028853,0.1227687056604178,0.010947850087158628
36,36.0,36.0,0.07722940694698868,0.024374644010943153,0.10522483711596795,0.02142874387419087,0.010000000000000002,0.052062124583121094,0.032822102779234405,0.03267349926793558,0.010000000000000002,0.3532852447362174,0.08484017611516545,0.14663989496369237,0.0494193256065429
37,37.0,37.0,0.07776426087874677,0.013628746377680735,0.15782127778351088,0.03932398307771127,0.057258522871350546,0.01651063184767263,0.011104530386740332,0.03182439844306677,0.010000000000000002,0.3340032416252623,0.03546933999646891,0.13707993713615524,0.07821112957563348
38,38.0,38.0,0.16938107309713815,0.09948556082270796,0.15779947299479852,0.025652600588812562,0.02140767814327979,0.03381297860647694,0.0176908,0.024758693680072576,0.0215362,0.23849673961665135,0.05305016801110104,0.07585405051673919,0.061073983922221776
39,39.0,39.0,0.1197036569255652,0.0533299942767095,0.18510245061950056,0.013388895915012014,0.018736496430752602,0.06876622273860908,0.046643866998298214,0.04599439106413415,0.010000000000000002,0.2923773122998389,0.047439726720508495,0.03868809679573962,0.05982888921533153
40,40.0,40.0,0.183333323090195,0.056221291301574314,0.12533628703545635,0.02511440677966102,0.010000000000000002,0.030969976452749393,0.010000000000000002,0.01290969899665552,0.010000000000000002,0.4483750281026609,0.02354441886269855,0.026987701156280415,0.03720786822206836
41,41.0,41.0,0.17620364240434477,0.0449027959187361,0.11572115874160441,0.02206042654028436,0.010000000000000002,0.012013629767052171,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3997935094888111,0.018856785906738203,0.08698182240205773,0.08346622883037101
42,42.0,42.0,0.13833305993717754,0.09937075227750777,0.09576535510732466,0.012608757734412182,0.04260947168015231,0.05153105648392714,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3575056220117795,0.0560941657099467,0.0681900124436863,0.04799174661408575
43,43.0,43.0,0.10787513661274355,0.10125710738207068,0.05506736722416705,0.04236362967833475,0.01248571428571429,0.09676958388341436,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3192314615219268,0.05530329326075019,0.0950863460035045,0.08456036014737375
44,44.0,44.0,0.08987637659561347,0.12208409220369545,0.06515539592844716,0.021233859397417506,0.010000000000000002,0.06137027372897739,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.37276507929160246,0.08080695837617327,0.0646902332305447,0.08201773124752855
45,45.0,45.0,0.10159133086648822,0.07454095753355225,0.08083484024849569,0.010000000000000002,0.03889357798165138,0.014326721234920972,0.010000000000000002,0.010000000000000002,0.022165254237288136,0.39404350988954856,0.10695037886039309,0.057103381621258345,0.07955004752640324
46,46.0,46.0,0.09757952656288756,0.17481882943712615,0.0831501276487244,0.010000000000000002,0.011237686216615219,0.06519128638691798,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3096766795273075,0.058550303812503424,0.1318648147797043,0.0279307456282133
47,47.0,47.0,0.07985780659374772,0.0874725484123763,0.02061967641567742,0.010000000000000002,0.010000000000000002,0.08926933652389685,0.045742761277494715,0.010000000000000002,0.010000000000000002,0.4323872032029656,0.0608450914875356,0.11168288077380573,0.032122695312500005
48,48.0,48.0,0.10457785629260985,0.03743456110661845,0.06874718592666733,0.010000000000000002,0.010000000000000002,0.05877250312854937,0.04150905432595574,0.010000000000000002,0.010000000000000002,0.44238889112347196,0.04654950301811163,0.11940933396690445,0.04061111111111112
49,49.0,49.0,0.0730747471822366,0.05406234522422805,0.02781067881489155,0.010000000000000002,0.010000000000000002,0.0589041586407608,0.01172578763127188,0.010000000000000002,0.030709451575262548,0.5613008409942439,0.06576832632868766,0.06858810805286142,0.01805555555555556
50,50.0,50.0,0.14975897825539725,0.028168341298709775,0.024737082314396225,0.010000000000000002,0.010000000000000002,0.06583798882725393,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.49434760879838907,0.07581122585200253,0.07736281904349354,0.033975955610357586
51,51.0,51.0,0.10723037896403387,0.08191089739381156,0.04951431715255706,0.010000000000000002,0.010000000000000002,0.029261276729123355,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.406650055348116,0.05156925523852475,0.20043789324790745,0.02342592592592593
52,52.0,52.0,0.05798570267884984,0.03149580971258812,0.09185138763761483,0.035380655226209055,0.010000000000000002,0.057192076369940656,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4489644987675295,0.03612202695038516,0.16130024737680695,0.039707595280075954
53,53.0,53.0,0.10578765655536589,0.1407010413790233,0.02355510029572096,0.011371974429930034,0.010000000000000002,0.06843579729181287,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.36787779403464305,0.070761129094265,0.16054799421963523,0.010961512699603474
54,54.0,54.0,0.16482377255838587,0.06827158713532826,0.03943167892017151,0.010000000000000002,0.010000000000000002,0.08183295539791421,0.010000000000000002,0.039718813993174076,0.010000000000000002,0.34453702891608934,0.04065894139950057,0.09608077629845159,0.0846444453809845
