,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7543312541940482,306,74,23410
1,Run_2,0.6406341245872863,173,163,8591
2,Run_3,0.7796968580482824,370,75,30538
3,Run_4,0.7635820944454931,356,77,28794
4,Run_5,0.7554147518169116,475,3,40094
5,Run_6,0.6530735661121333,143,109,9365
6,Run_7,0.7278551070315673,265,78,20027
7,Run_8,0.7823873212020018,447,0,40026
8,Run_9,0.7763133450818471,463,0,40013
9,Run_10,0.7675765023064705,394,78,33598
