,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7686607512688806,357,10,32887
1,Run_2,0.6288953579562331,59,0,4613
2,Run_3,0.6358428906769689,93,39,8477
3,Run_4,0.7330112558989799,200,32,17314
4,Run_5,0.7631089358274397,358,31,34419
5,Run_6,0.7299660538700707,183,38,14964
6,Run_7,0.6898854700638097,62,8,4478
7,Run_8,0.6360195468496557,51,43,4588
8,Run_9,0.7789284001434611,319,0,29506
9,Run_10,0.7364358336329555,244,32,21465
