,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:42.319358,0.8479626448174089
1,Run_10,0 days 00:02:48.023193,0.8480851864755656
2,Run_11,0 days 00:02:48.358682,0.8472978763450547
3,Run_12,0 days 00:02:47.459551,0.8474236217066928
4,Run_13,0 days 00:02:51.326543,0.8436072099346845
5,Run_14,0 days 00:02:44.532831,0.8517638389978816
6,Run_15,0 days 00:02:46.106390,0.8436704830784387
7,Run_16,0 days 00:02:51.829452,0.8490054503005475
8,Run_17,0 days 00:02:46.131054,0.85309417686846
9,Run_18,0 days 00:02:48.376625,0.8505920844496235
10,Run_19,0 days 00:02:49.841371,0.8465009551041004
11,Run_2,0 days 00:02:45.084859,0.8475637837339967
12,Run_20,0 days 00:02:47.463574,0.8519480519480519
13,Run_3,0 days 00:02:43.373619,0.8468413485989805
14,Run_4,0 days 00:02:44.184228,0.8469486726656015
15,Run_5,0 days 00:02:43.482278,0.8470535939546114
16,Run_6,0 days 00:02:46.237208,0.8424434646451298
17,Run_7,0 days 00:02:49.507710,0.8521298621206115
18,Run_8,0 days 00:02:47.357967,0.84809639943775
19,Run_9,0 days 00:02:48.654223,0.8512216121836844
20,Average,0 days 00:02:46.982535800,0.8481625158683436
