,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:06.887487,0.8517318019630695
1,Run_10,0 days 00:09:40.167019,0.8542066629023153
2,Run_2,0 days 00:05:09.939755,0.8541770286451138
3,Run_3,0 days 00:28:53.898872,0.8550988943218362
4,Run_4,0 days 00:43:54.432174,0.8512063945921485
5,Run_5,0 days 00:04:37.160982,0.8521715102658675
6,Run_6,0 days 00:04:27.912894,0.8532599685236134
7,Run_7,0 days 00:10:38.684856,0.8536323990533057
8,Run_8,0 days 00:04:18.484897,0.8521739130434782
9,Run_9,0 days 00:06:44.771329,0.8534257601787669
10,Average,0 days 00:12:21.234026500,0.8531084333489515
