,Run_nr,HV
0,Run_1,0.7038167158672328
1,Run_2,0.7012514821088669
2,Run_3,0.6996888832673198
3,Run_4,0.6989683666759783
4,Run_5,0.7022336991339253
5,Run_6,0.696741687880985
6,Run_7,0.6994744116169538
7,Run_8,0.7091384696456597
8,Run_9,0.7101463877908869
9,Run_10,0.6998667528003237
10,Run_11,0.7066764897611366
11,Run_12,0.6955283610331543
12,Run_13,0.6985754339248382
13,Run_14,0.6969737535623194
14,Run_15,0.7017618031154015
15,Run_16,0.6950085659362213
16,Run_17,0.7095725581490665
17,Run_18,0.7105569774131567
18,Run_19,0.7043036886673502
19,Run_20,0.6952793693896882
20,Means,0.7017781928870233
