,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6510084498832938,326,209,12528
1,Run_2,0.6027972642249239,89,85,8240
2,Run_3,0.7450804243947458,487,0,40050
3,Run_4,0.738799241295817,464,0,40078
4,Run_5,0.745306778603607,486,0,40063
5,Run_6,0.7424830868019597,481,0,40081
6,Run_7,0.7386367050658391,486,0,40035
7,Run_8,0.7531777331966687,506,0,40051
8,Run_9,0.7517106170968283,502,0,40080
9,Run_10,0.7532152690115704,505,0,40004
