,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:06:35.746185,0.6510084498832938
1,Run_10,0 days 00:22:35.467094,0.7532152690115704
2,Run_2,0 days 00:02:01.159172,0.6027972642249239
3,Run_3,0 days 00:24:33.475379,0.7450804243947458
4,Run_4,0 days 00:20:40.560633,0.738799241295817
5,Run_5,0 days 00:21:36.770490,0.745306778603607
6,Run_6,0 days 00:23:26.937089,0.7424830868019597
7,Run_7,0 days 00:26:38.983999,0.7386367050658391
8,Run_8,0 days 00:24:52.360489,0.7531777331966687
9,Run_9,0 days 00:24:00.948583,0.7517106170968283
