,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:18.027092,0.853023695391873
1,Run_10,0 days 00:05:21.146440,0.8451874366767983
2,Run_11,0 days 00:05:17.277774,0.8561793433208791
3,Run_12,0 days 00:05:21.649698,0.852636047270645
4,Run_13,0 days 00:05:15.673062,0.8463623949285375
5,Run_14,0 days 00:05:17.632551,0.8527553852253206
6,Run_15,0 days 00:05:20.820818,0.8541618110535778
7,Run_16,0 days 00:05:17.931963,0.8522628158150821
8,Run_17,0 days 00:05:19.535095,0.8527722046685968
9,Run_18,0 days 00:05:16.385287,0.8510830520081216
10,Run_19,0 days 00:05:20.793449,0.8493154086123558
11,Run_2,0 days 00:05:13.615448,0.8477175615010953
12,Run_20,0 days 00:05:15.439102,0.8492969873173388
13,Run_3,0 days 00:05:13.604582,0.8543996860370588
14,Run_4,0 days 00:05:15.852877,0.8503894502044362
15,Run_5,0 days 00:05:12.997775,0.8537044823816332
16,Run_6,0 days 00:05:12.340858,0.8478577235283987
17,Run_7,0 days 00:05:16.725797,0.8522964547016352
18,Run_8,0 days 00:05:14.059373,0.8540416721730323
19,Run_9,0 days 00:05:13.756151,0.8484031540460774
20,Average,0 days 00:05:16.763259600,0.8511923383431247
