,Run_nr,HV
0,Run_1,0.853023695391873
1,Run_2,0.8477175615010953
2,Run_3,0.8543996860370588
3,Run_4,0.8503894502044362
4,Run_5,0.8537044823816332
5,Run_6,0.8478577235283987
6,Run_7,0.8522964547016352
7,Run_8,0.8540416721730323
8,Run_9,0.8484031540460774
9,Run_10,0.8451874366767983
10,Run_11,0.8561793433208791
11,Run_12,0.852636047270645
12,Run_13,0.8463623949285375
13,Run_14,0.8527553852253206
14,Run_15,0.8541618110535778
15,Run_16,0.8522628158150821
16,Run_17,0.8527722046685968
17,Run_18,0.8510830520081216
18,Run_19,0.8493154086123558
19,Run_20,0.8492969873173388
20,Means,0.8511923383431246
