,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:00:23.877722,0.5105445895455147
1,Run_10,0 days 00:00:22.586416,0.5650515996491945
2,Run_2,0 days 00:00:20.487606,0.1461225176303807
3,Run_3,0 days 00:00:25.356893,0.6008641990140604
4,Run_4,0 days 00:00:22.332573,0.47126398116222346
5,Run_5,0 days 00:00:20.882362,0.41720388769417455
6,Run_6,0 days 00:00:21.710918,0.2417266359912058
7,Run_7,0 days 00:00:21.137237,0.20099715270853108
8,Run_8,0 days 00:00:22.769329,0.5808474596633708
9,Run_9,0 days 00:00:24.188540,0.6287316137454897
