,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7017752521915335,51,42,4442
1,Run_2,0.7690193864106908,62,52,4605
2,Run_3,0.7365498516284825,61,45,4738
3,Run_4,0.817569109891034,165,10,15783
4,Run_5,0.7183327927083709,50,44,4374
5,Run_6,0.675742758628975,67,41,5328
6,Run_7,0.7160501539779986,115,32,9009
7,Run_8,0.8050970922386279,97,40,8302
8,Run_9,0.7961107039737937,140,0,12484
9,Run_10,0.7755965896576442,109,36,10067
