,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:00:35.422306,0.7017752521915335
1,Run_10,0 days 00:01:47.827009,0.7755965896576442
2,Run_2,0 days 00:00:51.353981,0.7690193864106908
3,Run_3,0 days 00:00:45.152871,0.7365498516284825
4,Run_4,0 days 00:03:02.016476,0.817569109891034
5,Run_5,0 days 00:00:33.673021,0.7183327927083709
6,Run_6,0 days 00:00:52.654578,0.675742758628975
7,Run_7,0 days 00:01:48.120979,0.7160501539779986
8,Run_8,0 days 00:01:50.681267,0.8050970922386279
9,Run_9,0 days 00:02:44.209722,0.7961107039737937
