,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:52.818297,0.8046854163412905
1,Run_10,0 days 00:03:58.682909,0.811756790850223
2,Run_2,0 days 00:02:29.473490,0.8143301656715163
3,Run_3,0 days 00:02:56.454202,0.8038412404739879
4,Run_4,0 days 00:03:54.164715,0.7831140798763372
5,Run_5,0 days 00:02:24.284381,0.74120082815735
6,Run_6,0 days 00:02:19.723954,0.811900957506878
7,Run_7,0 days 00:03:00.056127,0.7921893709127753
8,Run_8,0 days 00:02:50.233374,0.8025373331571296
9,Run_9,0 days 00:02:59.187600,0.8209321976204492
