,Run_number,Duration,HV Obtained
0,Run_1,0 days 05:48:59.356963,0.5821598884589136
1,Run_10,0 days 07:06:58.776117,0.5927483532184201
2,Run_2,0 days 05:24:38.580134,0.5889867563539668
3,Run_3,0 days 06:08:37.126240,0.5854042738858825
4,Run_4,0 days 05:42:39.923329,0.6041572268469844
5,Run_5,0 days 05:38:34.291574,0.5795010601358422
6,Run_6,0 days 06:20:15.180751,0.5952775038658101
7,Run_7,0 days 05:41:30.071107,0.5872089365874269
8,Run_8,0 days 08:46:31.098258,0.5901366883417025
9,Run_9,0 days 09:00:12.991364,0.5935490257442344
10,Average,0 days 06:33:53.739583700,0.5899129713439184
