,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:02.321449,0.7989700093307863
1,Run_10,0 days 00:01:22.524137,0.7666654652778613
2,Run_2,0 days 00:02:03.325581,0.8164406053397728
3,Run_3,0 days 00:00:33.473907,0.7445783325524306
4,Run_4,0 days 00:01:24.364748,0.7902295053081361
5,Run_5,0 days 00:00:57.952367,0.7720861315680929
6,Run_6,0 days 00:00:45.014169,0.745186235287993
7,Run_7,0 days 00:02:13.176940,0.811024744604763
8,Run_8,0 days 00:02:12.892960,0.7811422003836436
9,Run_9,0 days 00:01:52.859313,0.803370296062248
