,Run_nr,HV
0,Run_1,0.8479145892651905
1,Run_2,0.8527097324507129
2,Run_3,0.8558437553812208
3,Run_4,0.8538566582969915
4,Run_5,0.8516212741929672
5,Run_6,0.8432259692204188
6,Run_7,0.8529940611346718
7,Run_8,0.8512448390339231
8,Run_9,0.8517822602928986
9,Run_10,0.8519993112037516
10,Run_11,0.8529203759546033
11,Run_12,0.8514162371701688
12,Run_13,0.8503029502104433
13,Run_14,0.8519064038027958
14,Run_15,0.8464512977001416
15,Run_16,0.8517670427013628
16,Run_17,0.8519208204684614
17,Run_18,0.844893496882396
18,Run_19,0.8490126586333802
19,Run_20,0.8482838160914015
20,Means,0.8506033775043951
