,Run_number,Duration,HV Obtained
0,Run_1,0 days 04:13:05.711007,0.7956839132520871
1,Run_10,0 days 02:50:38.003620,0.791939873246142
2,Run_11,0 days 03:42:40.253518,0.7927912666678086
3,Run_12,0 days 03:38:44.621659,0.8027068297440642
4,Run_13,0 days 02:54:37.063846,0.7934982046234402
5,Run_14,0 days 03:28:57.960190,0.8061902730162009
6,Run_15,0 days 03:34:15.194326,0.8012544433376458
7,Run_16,0 days 03:36:39.272234,0.8022680680981347
8,Run_17,0 days 03:41:10.469378,0.7930901129228956
9,Run_18,0 days 03:46:06.870009,0.7949670013181357
10,Run_19,0 days 03:37:13.801743,0.7985890792965972
11,Run_2,0 days 04:15:11.575107,0.7970700957773165
12,Run_20,0 days 03:55:44.212796,0.8042624205414934
13,Run_3,0 days 04:07:12.899159,0.8046287184749256
14,Run_4,0 days 04:15:01.118832,0.7885434203889983
15,Run_5,0 days 03:43:58.379220,0.8061164418977386
16,Run_6,0 days 02:57:33.225101,0.7922439553718343
17,Run_7,0 days 03:24:32.596245,0.7952782906335798
18,Run_8,0 days 03:46:12.444988,0.7951444013207857
19,Run_9,0 days 03:28:59.619601,0.8006071569873435
20,Average,0 days 03:38:55.764628950,0.7978436983458582
