,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:29.140768,0.8504807557536511
1,Run_10,0 days 00:03:09.202070,0.8461621634609608
2,Run_11,0 days 00:03:26.509554,0.8466755569438269
3,Run_12,0 days 00:03:05.530880,0.8466899736094925
4,Run_13,0 days 00:03:07.801753,0.8519032000993148
5,Run_14,0 days 00:03:10.900329,0.848530501259456
6,Run_15,0 days 00:04:39.657884,0.8478433068627333
7,Run_16,0 days 00:02:51.489068,0.8499249131996588
8,Run_17,0 days 00:02:27.330663,0.8513385473607491
9,Run_18,0 days 00:03:02.772308,0.8493210150934479
10,Run_19,0 days 00:03:01.059868,0.8538686721850459
11,Run_2,0 days 00:03:04.807032,0.8478232837159756
12,Run_20,0 days 00:04:42.429090,0.8480587559218458
13,Run_3,0 days 00:05:00.056738,0.8528314731829993
14,Run_4,0 days 00:04:22.038648,0.8508395705435483
15,Run_5,0 days 00:03:17.891469,0.8540144406934418
16,Run_6,0 days 00:04:51.437311,0.8494299410118096
17,Run_7,0 days 00:02:44.664557,0.8521899315608843
18,Run_8,0 days 00:02:53.049946,0.8479306077825967
19,Run_9,0 days 00:02:48.882073,0.8508043298052548
20,Average,0 days 00:03:24.832600450,0.8498330470023345
