,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8140239450137693,0.010135209438375535,0.7933370976849238,0.8091738049184859,0.8132016611202549,0.8211212161258414,0.8285722294972989,0.7874975471645221
