,Run_nr,HV
0,Run_1,0.8157270642739306
1,Run_2,0.8121562926169439
2,Run_3,0.8101601865052188
3,Run_4,0.8120743204570386
4,Run_5,0.8187732384752939
5,Run_6,0.8111723855587019
6,Run_7,0.8156303191540126
7,Run_8,0.8145766238204124
8,Run_9,0.8154604580352696
9,Run_10,0.8177175734136917
10,Run_11,0.8105252131479221
11,Run_12,0.8126500648446644
12,Run_13,0.8101423853422344
13,Run_14,0.8113033927772879
14,Run_15,0.810636797223894
15,Run_16,0.8074335194462308
16,Run_17,0.8117352327968728
17,Run_18,0.8149671147818178
18,Run_19,0.8135580485340166
19,Run_20,0.8095581223886634
20,Means,0.8127979176797059
