,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:42.813786,0.8163677210855751
1,Run_10,0 days 00:05:04.338332,0.7996499953946763
2,Run_2,0 days 00:05:48.982996,0.8293643451830315
3,Run_3,0 days 00:03:26.940735,0.7787866773990733
4,Run_4,0 days 00:05:08.587732,0.8217026883076837
5,Run_5,0 days 00:05:28.251363,0.8063441338186943
6,Run_6,0 days 00:03:43.055275,0.7979656482894224
7,Run_7,0 days 00:01:43.568305,0.6906103455594668
8,Run_8,0 days 00:04:47.673491,0.8125064574648294
9,Run_9,0 days 00:04:24.151711,0.7979336112546102
