Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex
126,126.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
127,127.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
128,128.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
129,129.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
130,130.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
131,131.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
132,132.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
133,133.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
134,134.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
135,135.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
136,136.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
137,137.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
138,138.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
139,139.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
140,140.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
141,141.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
142,142.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
143,143.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
144,144.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
145,145.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
146,146.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
147,147.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
148,148.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
149,149.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
150,150.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
151,151.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
152,152.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
153,153.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
154,154.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
155,155.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
156,156.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
157,157.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
158,158.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
159,159.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
160,160.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
161,161.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
162,162.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
163,163.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
164,164.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
165,165.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
166,166.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
167,167.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
168,168.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
169,169.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
170,170.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
171,171.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
172,172.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
173,173.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
174,174.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
175,175.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
176,176.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
177,177.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
178,178.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
179,179.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
180,180.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
181,181.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
182,182.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
183,183.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
184,184.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
185,185.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
186,186.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
187,187.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
188,188.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
189,189.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
190,190.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
191,191.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
192,192.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
193,193.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
194,194.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
195,195.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
196,196.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
197,197.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
198,198.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
199,199.0,0.3315663661309291,0.3350943551548412,0.3333392787142297
200,200.0,0.3148295113354134,0.3453100265793514,0.3398604620852353
201,201.0,0.2984165152344294,0.3551553390407361,0.3464281457248347
202,202.0,0.2821636331190659,0.3647840632188647,0.3530523036620696
203,203.0,0.2663211974496504,0.3741324655178052,0.3595463370325447
204,204.0,0.2511750444144195,0.3832497007258432,0.3655752548597376
205,205.0,0.2365986694402291,0.3920108599387618,0.3713904706210094
206,206.0,0.2229456730222914,0.4001507470209344,0.3769035799567745
207,207.0,0.2103151545187619,0.4071478999547055,0.3825369455265328
208,208.0,0.198802187527907,0.4132902395602295,0.3879075729118638
209,209.0,0.1880506907468389,0.4189199714464674,0.393029337806694
210,210.0,0.1781142555906167,0.4237426840794419,0.3981430603299417
211,211.0,0.1690516378578314,0.4283724961790777,0.4025758659630912
212,212.0,0.1609272380774157,0.4322227530484577,0.406850008874127
213,213.0,0.1539953565771837,0.4352986378850473,0.4107060055377695
214,214.0,0.1481193918088445,0.437825987920529,0.4140546202706269
215,215.0,0.1434502979054404,0.4391425323322341,0.4174071697623259
216,216.0,0.1396716091800286,0.4398578119212102,0.4204705788987616
217,217.0,0.1368176727489017,0.4399412448275849,0.4232410824235137
218,218.0,0.1347494230796588,0.4396413859712323,0.4256091909491092
219,219.0,0.1333903473745565,0.4389204627313783,0.4276891898940655
220,220.0,0.1328665608759233,0.4375513796308974,0.4295820594931796
221,221.0,0.1325373192621237,0.4360349638561409,0.4314277168817357
222,222.0,0.1330261396275086,0.4339591664383589,0.4330146939341329
223,223.0,0.1340453127740663,0.4314642329773138,0.4344904542486201
224,224.0,0.1354994517249678,0.4292446149641534,0.435255933310879
225,225.0,0.1375114678313797,0.4268250122667579,0.4356635199018626
226,226.0,0.1398315185462848,0.4240425587876155,0.4361259226660999
227,227.0,0.1418803672943616,0.4213297225835603,0.4367899101220783
228,228.0,0.1440462905767846,0.418864670363417,0.4370890390597987
229,229.0,0.1457290055478866,0.4168400886991927,0.4374309057529211
230,230.0,0.1475590905066691,0.4150616395466033,0.4373792699467279
231,231.0,0.1496121403138708,0.4136424801249221,0.4367453795612074
232,232.0,0.1517037576596691,0.4122890605825857,0.4360071817577455
233,233.0,0.1537216066910188,0.4110912922691075,0.4351871010398739
234,234.0,0.1561817950372264,0.4091351739998351,0.4346830309629387
235,235.0,0.15852999267282,0.4075128429039018,0.4339571644232784
236,236.0,0.1610104014227409,0.4061270763494538,0.4328625222278055
237,237.0,0.1635354308414659,0.4043634782229768,0.4321010909355575
238,238.0,0.1662021065660781,0.4028002705934833,0.4309976228404388
239,239.0,0.1688695410969261,0.4014456931103717,0.4296847657927024
240,240.0,0.1712374110311526,0.4005529772387849,0.4282096117300626
241,241.0,0.1729245232418507,0.4003272295541086,0.4267482472040408
242,242.0,0.1742882808422118,0.4002252750133649,0.4254864441444234
243,243.0,0.1754290623173774,0.4004036566805972,0.4241672810020255
244,244.0,0.1762573451816947,0.4008752996971038,0.4228673551212016
245,245.0,0.1768941978083909,0.4004714197482412,0.422634382443368
246,246.0,0.1776778523885964,0.4003686125507401,0.4219535350606635
247,247.0,0.1779783464945907,0.3994487264763869,0.4225729270290225
248,248.0,0.1782816277222951,0.3982104738526796,0.4235078984250254
249,249.0,0.1784298934949541,0.3963339866133195,0.4252361198917266
250,250.0,0.1784355363259463,0.3934918123786656,0.4280726512953883
251,251.0,0.1783859509420451,0.3911473766300204,0.4304666724279347
252,252.0,0.1782459861504662,0.3886320542851526,0.4331219595643814
253,253.0,0.1781276839237136,0.3864009783451796,0.4354713377311068
254,254.0,0.1771928144346081,0.3847448220042315,0.4380623635611605
255,255.0,0.1758638550368814,0.3843488522704809,0.4397872926926379
256,256.0,0.1745439691790245,0.3849953749959173,0.4404606558250583
257,257.0,0.1731463252974353,0.3857797897425623,0.4410738849600026
258,258.0,0.171630950064202,0.3874777747843056,0.4408912751514926
259,259.0,0.170044176139265,0.3892557151939235,0.4407001086668117
260,260.0,0.1684544518877387,0.3911865926480787,0.4403589554641828
261,261.0,0.166934140887652,0.3929659583582395,0.4400999007541086
262,262.0,0.1656082967169222,0.394590504462995,0.439801198820083
263,263.0,0.1643369727131578,0.3960898723171558,0.4395731549696866
264,264.0,0.1631719536669268,0.3973377576399715,0.4394902886931019
265,265.0,0.1619193039475594,0.3988639855972443,0.4392167104551966
266,266.0,0.1607338132693571,0.4004601817768097,0.4388060049538335
267,267.0,0.1595140354991741,0.4019071334906924,0.4385788310101338
268,268.0,0.1583186577809023,0.4032151353315786,0.4384662068875193
269,269.0,0.157359037137145,0.4042316430133897,0.4384093198494655
270,270.0,0.1564677350931657,0.4051789957049439,0.4383532692018906
271,271.0,0.1557226860218034,0.4054520464641959,0.438825267514001
272,272.0,0.1549430941739664,0.4057737006858766,0.4392832051401573
273,273.0,0.1544652295789761,0.4055201355864127,0.4400146348346114
274,274.0,0.1540688273432567,0.4051418783102593,0.4407892943464842
275,275.0,0.153368227226897,0.4058947535363676,0.4407370192367356
276,276.0,0.1527185236692292,0.4065361217799014,0.4407453545508697
277,277.0,0.1520754240599346,0.4069651170984568,0.4409594588416089
278,278.0,0.1515252091582181,0.4076253078852334,0.4408494829565487
279,279.0,0.151319177223415,0.4081545453395182,0.4405262774370671
280,280.0,0.1514172465566396,0.4085862185620372,0.4399965348813234
281,281.0,0.1520719132836782,0.4087436873655037,0.4391843993508182
282,282.0,0.152751959150507,0.408552628315265,0.4386954125342281
283,283.0,0.1536091188062788,0.4082816144379631,0.4381092667557583
284,284.0,0.1545104130438661,0.4079894970354918,0.4375000899206422
285,285.0,0.1554762065384841,0.4075877799296849,0.436936013531831
286,286.0,0.1563619075824341,0.4072749660145693,0.4363631264029965
287,287.0,0.1573827356783106,0.4069388387948128,0.4356784255268766
288,288.0,0.1583712296611218,0.4068214487984764,0.4348073215404018
289,289.0,0.1593111375427454,0.4064939488579384,0.4341949135993163
290,290.0,0.1600405135788231,0.4060991225271403,0.4338603638940367
291,291.0,0.1604346490138953,0.4058902046301769,0.4336751463559279
292,292.0,0.1611355453784924,0.4052407400032897,0.4336237146182179
293,293.0,0.1618691524159742,0.4043321829325527,0.4337986646514732
294,294.0,0.1621358388567717,0.4037456815187379,0.4341184796244905
295,295.0,0.1625214807475867,0.4029670126274406,0.4345115066249728
296,296.0,0.1628983582230075,0.4026227117732361,0.4344789300037566
297,297.0,0.163285683449522,0.4023348615535775,0.4343794549969006
298,298.0,0.1631704737852031,0.4022947683678637,0.4345347578469333
299,299.0,0.1630196329306299,0.4021644351189236,0.4348159319504466
300,300.0,0.1628870214130825,0.4022683542027934,0.4348446243841243
301,301.0,0.1626185276915046,0.4023405386301554,0.43504093367834
302,302.0,0.1625510087288853,0.4022702699158937,0.4351787213552209
303,303.0,0.1625683836381314,0.4021063159455215,0.4353253004163471
304,304.0,0.1627308496819245,0.402215420605605,0.4350537297124704
305,305.0,0.1632190995870743,0.4022715302423051,0.4345093701706206
306,306.0,0.1637074650980049,0.4024489633713146,0.4338435715306805
307,307.0,0.1641729437920038,0.4026688505027428,0.4331582057052534
308,308.0,0.1645602116604185,0.4027205445171888,0.4327192438223927
309,309.0,0.1651368064890553,0.4025047441854287,0.432358449325516
310,310.0,0.1660525193707427,0.4021358486956674,0.43181163193359
311,311.0,0.1669014152619571,0.4019903423808941,0.4311082423571489
312,312.0,0.1677658930635318,0.4023756762374859,0.4298584306989825
313,313.0,0.1685896398845874,0.4029963405664598,0.428414019548953
314,314.0,0.1694328774377688,0.4037289814597405,0.4268381411024909
315,315.0,0.1704126096294958,0.4046089576349454,0.4249784327355591
316,316.0,0.1714169781291604,0.4054708836029815,0.4231121382678583
317,317.0,0.1722977846795915,0.4061237553047638,0.4215784600156448
318,318.0,0.1732100314768706,0.4067939616460723,0.4199960068770573
319,319.0,0.1742016855123646,0.4077375827427811,0.4180607317448543
320,320.0,0.1752251826266008,0.4084959475827215,0.4162788697906777
321,321.0,0.176617348703645,0.4090979594035507,0.4142846918928044
322,322.0,0.1775837728762445,0.4095805696908723,0.4128356574328833
323,323.0,0.1784169141511958,0.4100424285140044,0.4115406573347998
324,324.0,0.1790544714776605,0.4104085413395388,0.4105369871828007
325,325.0,0.1795124563501509,0.410631425473947,0.4098561181759022
326,326.0,0.179879021781325,0.4109719502954188,0.4091490279232563
327,327.0,0.1800231488510351,0.411643501799488,0.408333349349477
328,328.0,0.1801947757149714,0.412178476029328,0.4076267482557006
329,329.0,0.1803068165887746,0.4129748628641392,0.4067183205470862
330,330.0,0.1803693174512163,0.4139072654248309,0.4057234171239528
331,331.0,0.1803214588325572,0.4148828771157325,0.4047956640517103
332,332.0,0.1802805663849618,0.4158915477302415,0.4038278858847968
333,333.0,0.1806509138293936,0.4164295956635483,0.4029194905070581
334,334.0,0.1810018475245239,0.4172047854424649,0.4017933670330113
335,335.0,0.1813672472278041,0.41774546119969,0.4008872915725059
336,336.0,0.181601478416924,0.4181993979332472,0.4001991236498289
337,337.0,0.1818509969423707,0.4186835500275519,0.3994654530300776
338,338.0,0.1819698143441349,0.4187396222776891,0.3992905633781761
339,339.0,0.1821163918675955,0.419055150487908,0.3988284576444966
340,340.0,0.1821098842264631,0.418725173022188,0.3991649427513489
341,341.0,0.1818175420219235,0.4187314882300531,0.3994509697480235
342,342.0,0.1816112331333397,0.418317244389688,0.4000715224769724
343,343.0,0.1813011210270722,0.4180114451377607,0.4006874338351671
344,344.0,0.1809149481591441,0.4177253858711223,0.4013596659697336
345,345.0,0.1807934725569134,0.4172485790775002,0.4019579483655864
346,346.0,0.1806313832900378,0.4166925292886833,0.402676087421279
347,347.0,0.1803613242889974,0.4163192650291571,0.4033194106818456
348,348.0,0.1801484811358482,0.4158694623671158,0.4039820564970361
349,349.0,0.1802545330845983,0.4149763523053211,0.4047691146100807
350,350.0,0.180282367126029,0.413785890145117,0.4059317427288542
351,351.0,0.1804336901565216,0.4128673032220822,0.4066990066213963
352,352.0,0.1806565602817841,0.4120262165145563,0.4073172232036598
353,353.0,0.1809108651433773,0.4110507639723334,0.4080383708842895
354,354.0,0.1816004561704607,0.409641394400959,0.4087581494285805
355,355.0,0.1823685799751638,0.408071222735029,0.4095601972898074
356,356.0,0.1829319270104968,0.4066036210778085,0.410464451911695
357,357.0,0.1834387346337562,0.4049816724743366,0.4115795928919075
358,358.0,0.184058407083479,0.4034932184164664,0.4124483745000549
359,359.0,0.1859137221566425,0.4011243581361698,0.4129619197071879
360,360.0,0.1877470957447854,0.3987631395516416,0.4134897647035731
361,361.0,0.1893683625104443,0.3965872094604698,0.4140444280290861
362,362.0,0.1909419612925462,0.3944006532621786,0.4146573854452754
363,363.0,0.1932530806600025,0.3917546928213214,0.4149922265186762
364,364.0,0.1954575820867014,0.3891708659084242,0.4153715520048746
365,365.0,0.1976435724823037,0.3866965825013022,0.4156598450163942
366,366.0,0.1999238797969679,0.384355802740831,0.4157203174622012
367,367.0,0.2021162245879767,0.3820056121162434,0.41587816329578
368,368.0,0.2040929271671712,0.3800113580053252,0.4158957148275036
369,369.0,0.2060434815019515,0.3778730716322995,0.416083446865749
370,370.0,0.2084227885916536,0.3754817563580457,0.4160954550503007
371,371.0,0.2105913939850128,0.3732445954960913,0.416164010518896
372,372.0,0.212422796218299,0.371167571045139,0.4164096327365621
373,373.0,0.2140108259778182,0.369381978255019,0.4166071957671629
374,374.0,0.2153361767706528,0.3677883181607774,0.4168755050685699
375,375.0,0.2166143136127821,0.3662957324260389,0.417089953961179
376,376.0,0.2177407470147308,0.365053413074924,0.4172058399103453
377,377.0,0.2187241924399602,0.3640247679068493,0.4172510396531905
378,378.0,0.219763272201585,0.3629340431110943,0.4173026846873208
379,379.0,0.2207113477984995,0.3619845376195691,0.4173041145819314
380,380.0,0.2214647052011485,0.3612477021238315,0.4172875926750199
381,381.0,0.2220185738968908,0.3607968550678245,0.4171845710352846
382,382.0,0.2227538646592674,0.3600992666392267,0.417146868701506
383,383.0,0.2231694950088144,0.3595398797816274,0.4172906252095582
384,384.0,0.2234725256453759,0.3591616841664999,0.4173657901881242
385,385.0,0.2241659996577445,0.3585664008721843,0.4172675994700712
386,386.0,0.2248643774845908,0.3578822178729093,0.4172534046424999
387,387.0,0.2251558792296366,0.3575071533279254,0.4173369674424378
388,388.0,0.2258800253840925,0.3568316925456375,0.4172882820702698
389,389.0,0.2265600619018658,0.3561580729179784,0.4172818651801555
390,390.0,0.2269240984811115,0.3554380384102205,0.4176378631086677
391,391.0,0.2274504444144241,0.3545701008132604,0.4179794547723152
392,392.0,0.2277309294972449,0.3538409734078706,0.4184280970948843
393,393.0,0.2282038801510516,0.3527803515703828,0.4190157682785654
394,394.0,0.2286165914628708,0.3516054538135811,0.4197779547235478
395,395.0,0.2288834725399522,0.3505738756434753,0.4205426518165722
396,396.0,0.2289927783395112,0.3495847820734605,0.4214224395870281
397,397.0,0.228999155215899,0.3487731083097184,0.4222277364743823
398,398.0,0.2288795555624728,0.3481130226315383,0.4230074218059886
399,399.0,0.2288197022171935,0.3474585706782696,0.4237217271045367
400,400.0,0.2285286569803539,0.3470038581661385,0.4244674848535074
401,401.0,0.228320207972004,0.3466950479667677,0.4249847440612281
402,402.0,0.2282887276561015,0.3463065489185704,0.425404723425328
403,403.0,0.2282998465358179,0.3459337259951636,0.4257664274690185
404,404.0,0.2285788402688608,0.3456367857235293,0.4257843740076099
405,405.0,0.2287403740091641,0.3454965242554186,0.4257631017354173
406,406.0,0.2286779493268033,0.3454516123610571,0.4258704383121397
407,407.0,0.2285689662370353,0.345494481167762,0.4259365525952028
408,408.0,0.2281716485745374,0.3456313804347725,0.4261969709906902
409,409.0,0.2282322995019725,0.3454295707866205,0.426338129711407
410,410.0,0.2283668005331005,0.3450649693047861,0.4265682301621134
411,411.0,0.2287279177105532,0.3445701407271134,0.4267019415623335
412,412.0,0.2289365638381256,0.3440374037096586,0.427026032452216
413,413.0,0.2291226713448593,0.343322490137829,0.4275548385173118
414,414.0,0.2290488760820021,0.3427191574424478,0.4282319664755502
415,415.0,0.2288282542474901,0.3420761489916329,0.4290955967608771
416,416.0,0.2286550328714833,0.3412257766804235,0.4301191904480934
417,417.0,0.2282665086560661,0.3405699704533002,0.4311635208906341
418,418.0,0.2277195827597553,0.340128004263806,0.4321524129764391
419,419.0,0.2271204718527194,0.3396970472940296,0.4331824808532514
420,420.0,0.2265384239918365,0.3391914238904887,0.4342701521176753
421,421.0,0.2255333269495935,0.3388157185665655,0.4356509544838414
422,422.0,0.2245641431595704,0.3383330580386281,0.4371027988018019
