,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:04.736649,0.7666390347241412
1,Run_10,0 days 00:01:40.732690,0.744058531662602
2,Run_2,0 days 00:03:46.486988,0.8214527994361481
3,Run_3,0 days 00:02:51.126751,0.7698323261690515
4,Run_4,0 days 00:02:47.571664,0.8025885924128293
5,Run_5,0 days 00:03:20.416328,0.7755148952188731
6,Run_6,0 days 00:04:37.046537,0.7998005694582937
7,Run_7,0 days 00:03:06.284093,0.7638694330646227
8,Run_8,0 days 00:03:15.842652,0.7608355258679033
9,Run_9,0 days 00:04:04.032705,0.766607798615199
