,Run_nr,HV
0,Run_1,0.7603133222004638
1,Run_2,0.7401371986015834
2,Run_3,0.7644597154310384
3,Run_4,0.7926186671792592
4,Run_5,0.7534301652710534
5,Run_6,0.7886444730108004
6,Run_7,0.7877266119634296
7,Run_8,0.7703321039121224
8,Run_9,0.7880493850891631
9,Run_10,0.7646783681936319
10,Run_11,0.7455042028585044
11,Run_12,0.7844572325608403
12,Run_13,0.7958520049176848
13,Run_14,0.7782692792868557
14,Run_15,0.7693693910160146
15,Run_16,0.7817821401540181
16,Run_17,0.7586650167593738
17,Run_18,0.7729567379891156
18,Run_19,0.7754043674487707
19,Run_20,0.7873597879148295
20,Means,0.7730005085879275
