,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:14:55.992969,0.7259727608329751
1,Run_10,0 days 00:11:29.801101,0.702404548378593
2,Run_2,0 days 00:17:55.305474,0.7223172221380848
3,Run_3,0 days 00:12:58.143932,0.7026990405491764
4,Run_4,0 days 00:15:47.404295,0.7231273693419377
5,Run_5,0 days 00:15:56.035046,0.7165028965112542
6,Run_6,0 days 00:16:24.901150,0.7138805274862066
7,Run_7,0 days 00:11:46.131813,0.7000494457458022
8,Run_8,0 days 00:15:34.111657,0.7126431798094872
9,Run_9,0 days 00:14:51.659557,0.7213847448718553
