,Run_nr,HV
0,Run_1,0.8146314081496137
1,Run_2,0.8172000578409611
2,Run_3,0.8151541856374824
3,Run_4,0.8124135578774521
4,Run_5,0.8126753362518611
5,Run_6,0.8132448719349865
6,Run_7,0.8177961696222539
7,Run_8,0.8165750677149844
8,Run_9,0.8104565366520287
9,Run_10,0.8144801452229692
10,Run_11,0.8151869907466238
11,Run_12,0.8155110998437254
12,Run_13,0.8151411564959455
13,Run_14,0.819670457194988
14,Run_15,0.8138892801269593
15,Run_16,0.8080755390891707
16,Run_17,0.8113261994861735
17,Run_18,0.8142546951309827
18,Run_19,0.813802058743462
19,Run_20,0.8100875705533221
20,Means,0.8140786192157972
