,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:14:09.004719,0.7314687039978679
1,Run_10,0 days 00:13:21.588529,0.7290388860319075
2,Run_2,0 days 00:14:20.361661,0.752694426780993
3,Run_3,0 days 00:13:19.664929,0.7294113728611344
4,Run_4,0 days 00:16:24.025680,0.7327690281417405
5,Run_5,0 days 00:14:41.461536,0.715355535440104
6,Run_6,0 days 00:15:03.038528,0.7241548200511079
7,Run_7,0 days 00:14:07.073220,0.725676819088614
8,Run_8,0 days 00:14:33.878143,0.7253655780417011
9,Run_9,0 days 00:13:21.378972,0.7281069644103282
