,Run_nr,HV
0,Run_1,0.7424681281764148
1,Run_2,0.7164680993006085
2,Run_3,0.731473444066162
3,Run_4,0.718455379710965
4,Run_5,0.728647331126182
5,Run_6,0.723834437822774
6,Run_7,0.7352126198523646
7,Run_8,0.7289092313394365
8,Run_9,0.7224672003736067
9,Run_10,0.7287407129863029
10,Run_11,0.7265678923207779
11,Run_12,0.7476334378020207
12,Run_13,0.7360210764348282
13,Run_14,0.725345871545549
14,Run_15,0.7321818379584779
15,Run_16,0.7411076857811915
16,Run_17,0.7260230467720239
17,Run_18,0.740936108765375
18,Run_19,0.726438715223183
19,Run_20,0.7337614988964041
20,Means,0.7306346878127326
