,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:33.895174,0.7937936254309982
1,Run_10,0 days 00:02:23.296736,0.748219341558842
2,Run_2,0 days 00:00:41.462832,0.7236036858608552
3,Run_3,0 days 00:01:06.241581,0.7314671760555201
4,Run_4,0 days 00:00:45.700560,0.7148511679501504
5,Run_5,0 days 00:01:03.156696,0.6764708002450832
6,Run_6,0 days 00:02:38.483171,0.7879220378757845
7,Run_7,0 days 00:01:22.230339,0.7853630797201565
8,Run_8,0 days 00:01:09.392283,0.7920147690730484
9,Run_9,0 days 00:04:11.006543,0.8165367164442097
