,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:00:37.116148,0.7235644404932102
1,Run_10,0 days 00:02:01.754939,0.7711682705207218
2,Run_2,0 days 00:02:06.262847,0.7898282414471128
3,Run_3,0 days 00:01:00.439806,0.7051535575124845
4,Run_4,0 days 00:02:32.486767,0.8358486410290296
5,Run_5,0 days 00:01:57.759107,0.7899820192142117
6,Run_6,0 days 00:02:07.978124,0.7663066504879641
7,Run_7,0 days 00:03:13.603386,0.8076848837255868
8,Run_8,0 days 00:01:59.320620,0.8058027079303675
9,Run_9,0 days 00:01:22.466774,0.7510970682108515
