,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:08:10.802718,0.7765244461114705
1,Run_10,0 days 00:09:48.676047,0.7762625205151233
2,Run_2,0 days 00:04:25.033694,0.7430295590380076
3,Run_3,0 days 00:07:10.934296,0.7620139218953706
4,Run_4,0 days 00:08:14.349533,0.7842608218988594
5,Run_5,0 days 00:10:11.594624,0.7897870308762782
6,Run_6,0 days 00:06:38.025247,0.7552530031346292
7,Run_7,0 days 00:06:13.898617,0.75828458205763
8,Run_8,0 days 00:06:25.344030,0.7438401427236482
9,Run_9,0 days 00:10:33.214103,0.7755672065305297
