,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:37.325786,0.7883521350681388
1,Run_10,0 days 00:03:18.143263,0.809247490098554
2,Run_2,0 days 00:03:21.021532,0.8214039429580595
3,Run_3,0 days 00:02:57.201474,0.7780233950446717
4,Run_4,0 days 00:03:56.586902,0.8214351790670014
5,Run_5,0 days 00:03:55.694470,0.8007961203150841
6,Run_6,0 days 00:03:17.318844,0.7944327642755026
7,Run_7,0 days 00:04:45.657346,0.8182074478096679
8,Run_8,0 days 00:02:40.700771,0.7933611254610329
9,Run_9,0 days 00:04:01.832654,0.8209257902134868
