,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:19.187671,0.7835201492925823
1,Run_10,0 days 00:02:19.876359,0.7753715294880883
2,Run_11,0 days 00:02:20.553158,0.7962148243369336
3,Run_12,0 days 00:02:19.578409,0.7664267893685102
4,Run_13,0 days 00:02:18.798317,0.7886388665297083
5,Run_14,0 days 00:02:19.433601,0.7967762733720182
6,Run_15,0 days 00:02:19.898746,0.7897649683033586
7,Run_16,0 days 00:02:20.377809,0.7718354417706867
8,Run_17,0 days 00:02:21.579592,0.78665497314896
9,Run_18,0 days 00:02:20.271930,0.8050874811281842
10,Run_19,0 days 00:02:19.254817,0.7786136774110871
11,Run_2,0 days 00:02:22.496098,0.7862272787342166
12,Run_20,0 days 00:02:18.353929,0.7881551073040434
13,Run_3,0 days 00:02:20.066906,0.7943919170561169
14,Run_4,0 days 00:02:18.012089,0.7928973893821256
15,Run_5,0 days 00:02:18.093516,0.7951784262607574
16,Run_6,0 days 00:02:21.834087,0.7884146072860228
17,Run_7,0 days 00:02:18.676772,0.7864211027948307
18,Run_8,0 days 00:02:19.037691,0.7919955468521611
19,Run_9,0 days 00:02:20.075872,0.7650515996491946
20,Average,0 days 00:02:19.772868450,0.7863818974734793
