,Run_nr,HV
0,Run_1,0.7835201492925823
1,Run_2,0.7862272787342166
2,Run_3,0.7943919170561169
3,Run_4,0.7928973893821256
4,Run_5,0.7951784262607574
5,Run_6,0.7884146072860228
6,Run_7,0.7864211027948307
7,Run_8,0.7919955468521611
8,Run_9,0.7650515996491946
9,Run_10,0.7753715294880883
10,Run_11,0.7962148243369336
11,Run_12,0.7664267893685102
12,Run_13,0.7886388665297083
13,Run_14,0.7967762733720182
14,Run_15,0.7897649683033586
15,Run_16,0.7718354417706867
16,Run_17,0.78665497314896
17,Run_18,0.8050874811281842
18,Run_19,0.7786136774110871
19,Run_20,0.7881551073040434
20,Means,0.7863818974734793
