,Run_nr,HV
0,Run_1,0.7691590696085224
1,Run_2,0.7862607075531025
2,Run_3,0.772778041220437
3,Run_4,0.7817744895774787
4,Run_5,0.7746677744051432
5,Run_6,0.7906251653708497
6,Run_7,0.7789645253611415
7,Run_8,0.7776503360376277
8,Run_9,0.772802909036458
9,Run_10,0.7803522520428212
10,Run_11,0.7883443624902219
11,Run_12,0.7697338088256729
12,Run_13,0.7778794565248337
13,Run_14,0.7847430702024462
14,Run_15,0.7716083883039744
15,Run_16,0.7834181032177274
16,Run_17,0.7868062054473415
17,Run_18,0.7808014820192871
18,Run_19,0.7808242506535334
19,Run_20,0.7873030211078895
20,Means,0.7798248709503255
