,Run_nr,HV
0,Run_1,0.7884162091377633
1,Run_2,0.8008794166055961
2,Run_3,0.7957462827028045
3,Run_4,0.7942781855825334
4,Run_5,0.7974154122165222
5,Run_6,0.789852269223222
6,Run_7,0.7909191024824697
7,Run_8,0.7928701579025355
8,Run_9,0.7951407827448529
9,Run_10,0.7858884870910774
10,Run_11,0.7693958215697345
11,Run_12,0.7835866261398177
12,Run_13,0.794227727252704
13,Run_14,0.7878355378817913
14,Run_15,0.7829506909987946
15,Run_16,0.7939409957911348
16,Run_17,0.7973385233329728
17,Run_18,0.7987890000840973
18,Run_19,0.7987457500871008
19,Run_20,0.790490607141856
20,Means,0.791435379298469
