,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,10.0,0.687485602105921,0.0452197984388384,0.628816406005027,0.6450184736844505,0.6940260407312715,0.7219724747877969,0.7420198197191961,,Mutations_Counts_normal,0,0.743861789526495
0,HV,10.0,0.6871926223897542,0.0321186168162752,0.6354884799040128,0.6628611601367391,0.6887308842789583,0.715727562782271,0.729297180245524,,Mutations_Counts_normal,1,0.744051882432269
0,HV,10.0,0.6887016353408825,0.020433777631713,0.656679649503099,0.6810973155559757,0.6901576750071549,0.7017432286109444,0.7169499218914246,,Mutations_Counts_normal,2,0.7220775393386661
0,HV,9.0,0.5612370835613975,0.0568060817276107,0.4556643294749304,0.5302836735385256,0.5813125661055922,0.5929510842765563,0.6284285624974479,0.3619198494512441,Mutations_Counts_normal,3,0.7129823385848485
0,HV,8.0,0.7125839955462372,0.0140883679710649,0.68866083611799,0.708764379253901,0.7107962088967607,0.7159747145548521,0.7399502907100479,"0.4879977303388381, 0.6211151927066644",Mutations_Counts_normal,4,0.7458270877553249
0,HV,10.0,0.7046025116179455,0.0398799037848848,0.6403770697693019,0.6700366030584467,0.7202556317336455,0.7308701230229284,0.7470546677839822,,Mutations_Counts_normal,5,0.7528723396241245
0,HV,9.0,0.7056364935966644,0.0242223840093405,0.6564773135933287,0.7029876560009353,0.7118042014180245,0.7190499902072309,0.7314142600306068,0.625271213622131,Mutations_Counts_normal,6,0.7539456517106797
0,HV,7.0,0.7249123671195241,0.0028611112395984,0.7221064039195988,0.7228298696472878,0.7234973680650529,0.7266231635898139,0.7298767313778141,"0.7154989438736858, 0.7123787345458414, 0.7490693718384156",Mutations_Counts_normal,7,0.753387273564009
0,HV,8.0,0.7219617531785207,0.0068222521395562,0.7132894623362727,0.7154428610785206,0.7230853613010049,0.7268999083478266,0.730344103005889,"0.7581166701744919, 0.6121000251220493",Mutations_Counts_normal,8,0.7605112955248807
