,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,8.0,0.713739936335944,0.0129353863375603,0.6974616494348275,0.7058006405119582,0.7114205578797056,0.7206907970958132,0.7383666684444901,"0.635291114033761, 0.5975864450881212",mutation_funcs,0,0.7424861437076672
0,HV,10.0,0.687485602105921,0.0452197984388384,0.628816406005027,0.6450184736844505,0.6940260407312715,0.7219724747877969,0.7420198197191961,,mutation_funcs,0,0.743861789526495
0,HV,10.0,0.6972374203770185,0.030064757661705,0.6507935865191344,0.6727043014698328,0.700559451944377,0.7234635253998469,0.7355016475488739,,mutation_funcs,0,0.7431793407158033
0,HV,9.0,0.6960728184143464,0.0449087636748567,0.6026588880638708,0.6934906705332993,0.7062767714868374,0.7286601798481277,0.738088248682474,0.5462847516409348,mutation_funcs,1,0.7385830332938654
0,HV,10.0,0.6871926223897542,0.0321186168162752,0.6354884799040128,0.6628611601367391,0.6887308842789583,0.715727562782271,0.729297180245524,,mutation_funcs,1,0.744051882432269
0,HV,8.0,0.7187949570413044,0.0129807747892522,0.6958515259248528,0.7149057776513091,0.7195932271636727,0.7244238187978702,0.7404253566656168,"0.6194040247465022, 0.6145699678973342",mutation_funcs,1,0.7409963005172104
0,HV,10.0,0.6929922211362978,0.0236128898557968,0.6531674501277316,0.676226750293133,0.6951608682259232,0.7125444866286831,0.7262316474238966,,mutation_funcs,2,0.732412150565814
0,HV,10.0,0.6887016353408825,0.020433777631713,0.656679649503099,0.6810973155559757,0.6901576750071549,0.7017432286109444,0.7169499218914246,,mutation_funcs,2,0.7220775393386661
0,HV,10.0,0.6988014127320381,0.0221846631528104,0.6642191271004994,0.6883162004835457,0.700920177493585,0.71071188954281,0.7365651548499448,,mutation_funcs,2,0.7421199308766117
0,HV,9.0,0.5623942567488223,0.0598831663774667,0.4398582770791992,0.5301655742077427,0.5692793015213016,0.5933133793625239,0.6406040199983766,0.4092067726007526,mutation_funcs,3,0.7176394390565985
0,HV,9.0,0.5612370835613975,0.0568060817276107,0.4556643294749304,0.5302836735385256,0.5813125661055922,0.5929510842765563,0.6284285624974479,0.3619198494512441,mutation_funcs,3,0.7129823385848485
0,HV,10.0,0.5542416588553569,0.0760679427361512,0.4219106918789485,0.5279456506036404,0.5590154719951081,0.5994437613280933,0.6652083753426181,,mutation_funcs,3,0.7187706983735348
0,HV,8.0,0.7125839955462372,0.0140883679710649,0.68866083611799,0.708764379253901,0.7107962088967607,0.7159747145548521,0.7399502907100479,"0.4879977303388381, 0.6211151927066644",mutation_funcs,4,0.7458270877553249
0,HV,10.0,0.6836216204595832,0.037066195275472,0.6178662640607132,0.6677823338654612,0.6962218012053942,0.7130010163303279,0.719882467930696,,mutation_funcs,4,0.7435258329683901
0,HV,9.0,0.683395278691702,0.0415706562325723,0.5941794290123019,0.6774462754223054,0.6936293290197162,0.6994435965624037,0.729993275591681,0.5808474855630257,mutation_funcs,4,0.7395610486294022
0,HV,8.0,0.723671964015222,0.010841448682012,0.7004971817965934,0.7208072154522711,0.7263807126863328,0.7307406155465133,0.7341645434934941,"0.6249893637587289, 0.6176267420552026",mutation_funcs,5,0.749981478064728
0,HV,10.0,0.6835935958421452,0.0664834262338018,0.5348327443853369,0.6447450746843861,0.7178479286473866,0.7288691073468059,0.7425410137939634,,mutation_funcs,5,0.7531892817207464
0,HV,10.0,0.7046025116179455,0.0398799037848848,0.6403770697693019,0.6700366030584467,0.7202556317336455,0.7308701230229284,0.7470546677839822,,mutation_funcs,5,0.7528723396241245
0,HV,10.0,0.7146694937912346,0.0146906148669498,0.6896005474910128,0.7068592704399809,0.7177827169020505,0.7240404873353302,0.7335031006006171,,mutation_funcs,6,0.7434660560875045
0,HV,10.0,0.6814862014260015,0.0420720210523053,0.6129152034853205,0.6440508429133138,0.6962967663813324,0.712644915528623,0.7251127365529025,,mutation_funcs,6,0.7496317935116891
0,HV,9.0,0.7056364935966644,0.0242223840093405,0.6564773135933287,0.7029876560009353,0.7118042014180245,0.7190499902072309,0.7314142600306068,0.625271213622131,mutation_funcs,6,0.7539456517106797
0,HV,9.0,0.7116383909221665,0.0182095154999166,0.6843245668506459,0.7011235924630393,0.7106643387668755,0.723954045127383,0.7350932860707586,0.6099008501806878,mutation_funcs,7,0.7441823953765684
0,HV,8.0,0.7185906138260236,0.0156193828525642,0.6971395742785579,0.7097200686487584,0.7187126771212886,0.7238892727825172,0.7488929528911081,"0.6219602236884503, 0.6321721930810192",mutation_funcs,7,0.7528578924584508
0,HV,7.0,0.7249123671195241,0.0028611112395984,0.7221064039195988,0.7228298696472878,0.7234973680650529,0.7266231635898139,0.7298767313778141,"0.7154989438736858, 0.7123787345458414, 0.7490693718384156",mutation_funcs,7,0.753387273564009
0,HV,8.0,0.7282490215780502,0.0030351488369514,0.7241548200511079,0.7255990088268858,0.7285729252211178,0.7299257056453178,0.7327690281417405,"0.715355535440104, 0.752694426780993",mutation_funcs,8,0.7609164117791876
0,HV,8.0,0.7310939305102776,0.0102253388440908,0.7174873451209917,0.7260328881666626,0.7283954525120979,0.7379451017793235,0.749365885114553,"0.6109256768830418, 0.4884443621837611",mutation_funcs,8,0.7595627850113444
0,HV,8.0,0.7219617531785207,0.0068222521395562,0.7132894623362727,0.7154428610785206,0.7230853613010049,0.7268999083478266,0.730344103005889,"0.7581166701744919, 0.6121000251220493",mutation_funcs,8,0.7605112955248807
