,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:31.047520,0.7494215312901715
1,Run_10,0 days 00:01:55.049896,0.7787193996259676
2,Run_2,0 days 00:01:18.714041,0.7781307191112926
3,Run_3,0 days 00:01:43.679835,0.7854968343404976
4,Run_4,0 days 00:01:44.162976,0.8154538646675558
5,Run_5,0 days 00:01:57.961196,0.7712355482938277
6,Run_6,0 days 00:01:57.757032,0.7857819639503265
7,Run_7,0 days 00:02:13.144381,0.7813936911069197
8,Run_8,0 days 00:01:22.401695,0.778087469114296
9,Run_9,0 days 00:02:08.281731,0.7808770939205721
