,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7494215312901715,99,39,9094
1,Run_2,0.7781307191112926,88,36,8290
2,Run_3,0.7854968343404976,102,37,8990
3,Run_4,0.8154538646675558,104,39,9347
4,Run_5,0.7712355482938277,130,39,11982
5,Run_6,0.7857819639503265,114,33,10413
6,Run_7,0.7813936911069197,139,27,12933
7,Run_8,0.778087469114296,102,39,9070
8,Run_9,0.7808770939205721,133,21,12158
9,Run_10,0.7787193996259676,123,39,11358
