,Run_nr,HV
0,Run_1,0.8087178354078224
1,Run_2,0.8205546163134334
2,Run_3,0.8168557285721314
3,Run_4,0.8120223866491592
4,Run_5,0.8126132111322204
5,Run_6,0.8074297246738567
6,Run_7,0.8123225341066524
7,Run_8,0.8077161525696888
8,Run_9,0.8111582446376998
9,Run_10,0.8122908839282335
10,Run_11,0.8115412907379855
11,Run_12,0.8108127375933636
12,Run_13,0.8140295750192027
13,Run_14,0.8103440438613346
14,Run_15,0.8095319016537958
15,Run_16,0.8140444469732775
16,Run_17,0.8133343143391034
17,Run_18,0.8093546337485723
18,Run_19,0.816578169528925
19,Run_20,0.8099119627023676
20,Means,0.8120582197074414
