,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:07:12.603222,0.8087178354078224
1,Run_10,0 days 00:07:22.706168,0.8122908839282335
2,Run_11,0 days 00:07:10.758583,0.8115412907379855
3,Run_12,0 days 00:07:12.535961,0.8108127375933636
4,Run_13,0 days 00:07:28.717465,0.8140295750192027
5,Run_14,0 days 00:07:16.925356,0.8103440438613346
6,Run_15,0 days 00:07:21.804936,0.8095319016537958
7,Run_16,0 days 00:07:13.812570,0.8140444469732775
8,Run_17,0 days 00:07:28.777093,0.8133343143391034
9,Run_18,0 days 00:07:14.638359,0.8093546337485723
10,Run_19,0 days 00:07:21.428250,0.816578169528925
11,Run_2,0 days 00:07:29.156818,0.8205546163134334
12,Run_20,0 days 00:07:18.785789,0.8099119627023676
13,Run_3,0 days 00:07:11.355133,0.8168557285721314
14,Run_4,0 days 00:07:11.850493,0.8120223866491592
15,Run_5,0 days 00:07:27.374189,0.8126132111322204
16,Run_6,0 days 00:07:16.434817,0.8074297246738567
17,Run_7,0 days 00:07:17.470766,0.8123225341066524
18,Run_8,0 days 00:07:21.872593,0.8077161525696888
19,Run_9,0 days 00:07:04.273449,0.8111582446376998
20,Average,0 days 00:07:18.164100500,0.8120582197074413
