,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:09.690322,0.8170709339997035
1,Run_10,0 days 00:03:49.514013,0.801305509168599
2,Run_2,0 days 00:04:17.002840,0.8035440969761045
3,Run_3,0 days 00:04:23.510200,0.8014456711959024
4,Run_4,0 days 00:03:59.997403,0.7614282110119298
5,Run_5,0 days 00:04:36.957494,0.7825782604691023
6,Run_6,0 days 00:03:55.744180,0.8120218973132942
7,Run_7,0 days 00:05:03.162125,0.818136966333081
8,Run_8,0 days 00:03:27.734166,0.8153617581924704
9,Run_9,0 days 00:04:46.599969,0.839659446319946
