,count,mean,std,min,lq,med,uq,max,outliers
HV,8.0,0.8064331367060321,0.011890367849598238,0.7825782604691023,0.8014106306890766,0.8077829971446994,0.8157890521442787,0.818136966333081,"0.8396594463199459, 0.7614282110119298"
