,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:14:04.134698,0.6779682199361053
1,Run_10,0 days 00:19:55.957376,0.7426310607098969
2,Run_2,0 days 00:21:24.449614,0.7467604471112314
3,Run_3,0 days 00:21:57.424148,0.7362729905987169
4,Run_4,0 days 00:04:56.888537,0.6613549290973064
5,Run_5,0 days 00:19:04.970820,0.7412133186614069
6,Run_6,0 days 00:26:02.732109,0.7404591106361341
7,Run_7,0 days 00:23:15.107472,0.7328058565241617
8,Run_8,0 days 00:08:21.794372,0.6425482271058237
9,Run_9,0 days 00:21:04.313434,0.7395807920772373
