,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:15:15.784411,0.8513761908766533
1,Run_10,0 days 00:02:55.857785,0.8470952420998676
2,Run_2,0 days 00:05:04.264820,0.848943779008534
3,Run_3,0 days 00:09:02.484145,0.8526160241238873
4,Run_4,0 days 00:03:48.889560,0.8561881535054522
5,Run_5,0 days 00:05:31.455363,0.8532623713012243
6,Run_6,0 days 00:05:55.455893,0.8496870382161779
7,Run_7,0 days 00:02:59.764774,0.8534065379578795
8,Run_8,0 days 00:03:02.860029,0.8514050242079843
9,Run_9,0 days 00:14:51.396495,0.8515932417875064
10,Average,0 days 00:06:50.821327500,0.8515573603085167
