,Run_number,Duration,HV Obtained
0,Run_1,0 days 06:04:35.091584,0.6504380210307452
1,Run_10,0 days 04:58:41.508613,0.6465984934433353
2,Run_2,0 days 04:43:01.238658,0.6455276434856029
3,Run_3,0 days 05:03:52.195903,0.6452849404330079
4,Run_4,0 days 04:55:18.669260,0.6495579147980916
5,Run_5,0 days 05:12:33.642206,0.6483502669176856
6,Run_6,0 days 04:44:45.943114,0.6516404462598236
7,Run_7,0 days 04:57:52.084203,0.6437465447280931
8,Run_8,0 days 04:55:26.801958,0.6483653733467656
9,Run_9,0 days 05:03:01.161581,0.6496732592459781
10,Average,0 days 05:03:54.833708,0.6479182903689129
