,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:18:46.165901,0.764533884008922
1,Run_10,0 days 00:20:08.433840,0.7572792298997078
2,Run_2,0 days 00:19:28.761514,0.7556747528970146
3,Run_3,0 days 00:19:31.133540,0.7568207631576684
4,Run_4,0 days 00:19:15.047008,0.7658387223228633
5,Run_5,0 days 00:19:14.279489,0.756041760995108
6,Run_6,0 days 00:20:14.149331,0.7554422305366951
7,Run_7,0 days 00:19:29.936720,0.7583413781937394
8,Run_8,0 days 00:20:12.241489,0.7573972328958146
9,Run_9,0 days 00:21:28.434857,0.7536850834117913
10,Average,0 days 00:19:46.858368900,0.7581055038319324
