,Run_nr,HV
0,Run_1,0.8172366272627658
1,Run_2,0.8105367979914786
2,Run_3,0.8167371311476176
3,Run_4,0.8183049635642959
4,Run_5,0.8117577196787887
5,Run_6,0.8136905812764802
6,Run_7,0.8177889049810929
7,Run_8,0.8145249768414816
8,Run_9,0.8116096499452189
9,Run_10,0.8171333028451928
10,Run_11,0.8114015618887116
11,Run_12,0.8145770274115876
12,Run_13,0.8122535783967383
13,Run_14,0.8174158877407746
14,Run_15,0.8103870504354743
15,Run_16,0.8136528721538084
16,Run_17,0.8147538206529759
17,Run_18,0.8145323557065597
18,Run_19,0.8137506021377274
19,Run_20,0.8200571863820398
20,Means,0.8146051299220405
