,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7552021912594519,300,68,22658
1,Run_2,0.7723083575477887,314,72,26987
2,Run_3,0.7925823008201911,422,0,37661
3,Run_4,0.7682884016039028,439,10,40030
4,Run_5,0.7484543828661443,292,36,25610
5,Run_6,0.7228212742117646,267,64,23225
6,Run_7,0.7802338043785553,432,54,39306
7,Run_8,0.7399219272923441,257,70,23306
8,Run_9,0.7833956975617083,440,41,39490
9,Run_10,0.7834647446507568,425,78,37469
