,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:06:03.195856,0.7552021912594519
1,Run_10,0 days 00:09:54.986033,0.7834647446507568
2,Run_2,0 days 00:06:43.336073,0.7723083575477887
3,Run_3,0 days 00:10:47.008703,0.7925823008201911
4,Run_4,0 days 00:09:37.452158,0.7682884016039028
5,Run_5,0 days 00:06:24.661810,0.7484543828661443
6,Run_6,0 days 00:05:02.409296,0.7228212742117646
7,Run_7,0 days 00:09:54.098669,0.7802338043785553
8,Run_8,0 days 00:04:45.019142,0.7399219272923441
9,Run_9,0 days 00:09:44.258283,0.7833956975617083
