,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:31.283451,0.8235968779909575
1,Run_10,0 days 00:03:49.478109,0.8097144298809423
2,Run_2,0 days 00:02:54.811621,0.7258967366275413
3,Run_3,0 days 00:02:18.192027,0.7774427237886998
4,Run_4,0 days 00:02:38.919855,0.7814745846198204
5,Run_5,0 days 00:04:29.553494,0.8079804253717296
6,Run_6,0 days 00:02:27.991147,0.7718210251050214
7,Run_7,0 days 00:03:39.580717,0.8196082671568333
8,Run_8,0 days 00:03:16.856366,0.8054511014733032
9,Run_9,0 days 00:03:34.883482,0.7856954639563337
