,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.7980872110381823,0.019192563287107542,0.7718210251050214,0.7814745846198204,0.8054511014733032,0.8097144298809423,0.8235968779909575,0.7258967366275413
